dates,Observation,beachEColiValue,jday,beachSc,LOGbeachTurbidityBeach,beachTurbidityBeach,beachWaterTemp,tribNorthFishCreekAtHwy2TribSc,tribNorthFishCreekAtHwy2WaterElevation,tribSouthFishCreekAtHwy137TribSc,tribSouthFishCreekAtHwy137WaterElevation,tribWhittleseyCreekAtHwy1304026321TribSc,MeairTemperatureCover1hrX3Y12,MeairTemperatureCover2hrX3Y12,MeairTemperatureCover6hrX3Y12,MeairTemperatureCover12hrX3Y12,MeairTemperatureCover24hrX3Y12,MeairTemperatureCover48hrX3Y12,MeairTemperatureCover72hrX3Y12,MeairTemperatureCover120hrX3Y12,StDevAirTemperatureCover6hrX3Y12,StDevAirTemperatureCover12hrX3Y12,StDevAirTemperatureCover24hrX3Y12,StDevAirTemperatureCover48hrX3Y12,StDevAirTemperatureCover72hrX3Y12,StDevAirTemperatureCover120hrX3Y12,MeanCloudCoverover1hrX3Y12,MeanCloudCoverover2hrX3Y12,MeanCloudCoverover6hrX3Y12,MeanCloudCoverover12hrX3Y12,MeanCloudCoverover24hrX3Y12,MeanCloudCoverover48hrX3Y12,MeanHeightAboveModelSeaLevelmover1hrX3Y12,MeanHeightAboveModelSeaLevelmover24hrX3Y12,MaxHeightAboveModelSeaLevelmover1hrX3Y12,MaxHeightAboveModelSeaLevelmover24hrX3Y12,MinHeightAboveModelSeaLevelmover1hrX3Y12,MinHeightAboveModelSeaLevelmover24hrX3Y12,DiffHeightAboveModelSeaLevelmover24hrX3Y12,Maslowski_sum1,Maslowski_sum2,Maslowski_sum6,Maslowski_sum12,Maslowski_sum24,Maslowski_sum48,Maslowski_sum72,Maslowski_sum120,Maslowski_sum1sqrt,Maslowski_sum2sqrt,Maslowski_sum6sqrt,Maslowski_sum12sqrt,Maslowski_sum24sqrt,Maslowski_sum48sqrt,Maslowski_sum72sqrt,Maslowski_sum120sqrt,WCrainsum1,WCrainsum2,WCrainsum6,WCrainsum12,WCrainsum24,WCrainsum48,WCrainsum72,WCrainsum120,WCrainsum1sqrt,WCrainsum2sqrt,WCrainsum6sqrt,WCrainsum12sqrt,WCrainsum24sqrt,WCrainsum48sqrt,WCrainsum72sqrt,WCrainsum120sqrt,WCQdifference6,WCQmax24,WCQmean1,WCQmean12,WCQmean120,WCQmean2,WCQmean24,WCQmean48,WCQmean6,WCQmean72,WCQmean1log,WCQmean12log,WCQmean120log,WCQmean2log,WCQmean24log,WCQmean48log,WCQmean6log,WCQmean72log,WCQmin1,WCQmin12,WCQmin120,WCQmin2,WCQmin24,WCQmin48,WCQmin6,WCQmin72,parv_airAngleMean1hr,perpv_airAngleMean1hr,parv_airAngleMean2hr,perpv_airAngleMean2hr,parv_airAngleMean6hr,perpv_airAngleMean6hr,parv_airAngleMean12hr,perpv_airAngleMean12hr,parv_airAngleMean24hr,perpv_airAngleMean24hr
40738.62153,1.498310554,31.5,195,108.9,0.515873844,3.28,21.5,160.2,15.2,250.8,1.92,132.7,16.372698,15.683913,14.454024,13.272514,13.469362,14.614777,15.492289,16.176303,1.095224,1.47346,1.666362,2.182755,2.922906,3.217257,0.407517,0.358179,0.368018,0.274235,0.157853,0.362463,0.017056,0.001404,0.017056,0.037567,0.017056,-0.020415,-0.002538,0.178751,0.178751,1.72504,2.180842,2.180842,2.180842,2.180842,16.807911,0.422789546,0.422789546,1.313407781,1.476767416,1.476767416,1.476767416,1.476767416,4.099745236,0,0,0.02,0.05,0.05,0.05,0.05,0.08,0,0,0.141421356,0.223606798,0.223606798,0.223606798,0.223606798,0.282842712,-1,17,16.25,16.8125,16.69375,16.41666667,16.45486111,16.48784722,16.79166667,16.54050926,1.210853365,1.225632297,1.222553905,1.21528498,1.216294221,1.217163955,1.225093804,1.218548877,16,16,16,16,16,16,16,16,3.142458,0.6225283,2.389244,1.7496542,0.981831191,2.69862462,0.402358529,2.80587848,1.175071177,0.976067304
40742.43403,1.655138435,45.2,199,110.8,0.46834733,2.94,25.6,144.6,15.4,300.6,1.95,136.2,21.540848,21.219321,18.903547,18.021021,19.612882,19.678076,18.505613,16.761913,2.003568,1.748824,2.433243,2.677327,2.781939,3.180821,0.412043,0.412224,0.204917,0.192314,0.212936,0.220979,0.004733,0.0008,0.004733,0.027263,0.004733,-0.025706,0.004238,0,0,0,0,2.794609,2.794609,3.759326,6.521277,0,0,0,0,1.671708408,1.671708408,1.938898141,2.553679111,0,0,0,0,0,0,0.01,0.22,0,0,0,0,0,0,0.1,0.469041576,-1,17,16.91666667,16.99305556,16.68611111,16.95833333,16.64583333,16.60069444,16.98611111,16.72337963,1.228314792,1.230271477,1.222355131,1.229383168,1.221305542,1.220126256,1.230093961,1.223324049,16,16,16,16,16,16,16,16,-0.58890789,-1.825784,1.11988506,-2.3180635,0.181262745,0.466516022,0.293225789,1.731745294,0.182359655,1.451731914
40743.42292,1.526339277,33.6,200,109.1,0.113943352,1.3,26.2,148.9,15.2,429.5,1.83,132.9,21.835228,21.583702,18.906873,18.528884,20.206494,19.909688,19.854215,18.108403,1.983871,1.488347,2.583673,2.527076,2.658175,3.053271,0,0,0.335099,0.285577,0.180221,0.196578,-0.007809,-0.000119,-0.007809,0.021517,-0.007809,-0.02296,0.001853,0,0,0,0,1.809611,4.604219,4.604219,6.328797,0,0,0,0,1.345217826,2.145744393,2.145744393,2.515710039,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0.412310563,0,17,17,16.50694444,16.6875,16.95833333,16.34027778,16.49479167,16.90277778,16.5150463,1.230448921,1.21766669,1.222391279,1.229383168,1.213259435,1.217346835,1.227958082,1.217879795,17,16,16,16,16,16,16,16,0.3424756,-1.156497,0.02542712,-1.0961657,-0.17789493,1.2781044,-0.288185525,1.97446921,-0.264382518,0.785647026
40744.41319,3.383743576,2419.6,201,101.7,0.387389826,2.44,24.1,148,15.1,256.9,1.96,127.6,20.714493,20.711114,19.800193,19.116931,19.936053,20.06514,19.907687,19.079133,0.649411,0.877163,1.616312,2.154607,2.257275,2.67256,0.005641,0.284037,0.19834,0.20159,0.159799,0.178594,-0.017931,-0.002263,-0.017931,0.017798,-0.017931,-0.020071,0.010122,0,0,0,0,0.280106,5.836072,7.645683,10.440292,0,0,0,0,0.529250413,2.415796349,2.76508282,3.23114407,0,0,0,0,0.12,0.12,0.12,0.14,0,0,0,0,0.346410162,0.346410162,0.346410162,0.374165739,0,17,17,17,16.65555556,17,16.76388889,16.55208333,17,16.58449074,1.230448921,1.230448921,1.221559123,1.230448921,1.224374774,1.218852664,1.230448921,1.21970214,17,17,16,17,16,16,17,16,4.560647,0.2134354,5.013129,-0.4460438,3.163554025,3.18592445,1.377968875,3.73690222,0.560318451,2.85405541
40745.49306,1.301029996,20,202,98.6,0.587710965,3.87,20.6,117.9,15.2,242.1,1.83,135,18.93375,18.635225,18.015429,18.399508,20.140383,19.994603,20.066149,19.948362,0.500299,0.703049,2.069573,1.827945,2.113365,2.360257,0.001445,0.001448,0.000733,0.104526,0.063333,0.111881,-0.014519,-0.004592,-0.014519,0.02135,-0.014519,-0.046326,0.018815,0,0,0,0,0,5.836072,7.645683,10.440292,0,0,0,0,0,2.415796349,2.76508282,3.23114407,0,0,0,0,0,0.12,0.12,0.12,0,0,0,0,0,0.346410162,0.346410162,0.346410162,-1,17,16,16.51388889,16.51597222,16.20833333,16.28472222,16.52083333,16.69444444,16.46990741,1.204119983,1.217849358,1.217904144,1.20973836,1.211780355,1.21803195,1.222571971,1.216691158,16,16,16,16,16,16,16,16,-5.2677015,2.8685413,-5.79819525,2.7246522,-4.94171357,3.07748653,-4.74705995,3.0775168,-2.463390932,4.5271547
40749.33264,1.161368002,14.5,206,98.6,0.488550717,3.08,16.6,157.2,15.3,860,1.92,137.5,15.925385,15.957856,15.777964,15.625944,16.619423,15.107189,16.690203,17.842218,0.232248,0.473611,1.746678,1.998817,3.323667,3.174964,0.337837,0.358331,0.299074,0.156286,0.310915,0.582871,-0.030931,-0.005475,-0.030931,0.032769,-0.030931,-0.030931,0.008836,0,0,0,0,0,15.985422,15.985422,18.956885,0,0,0,0,0,3.998177335,3.998177335,4.353950505,0,0,0,0,0,0.59,0.59,0.59,0,0,0,0,0,0.768114575,0.768114575,0.768114575,0,18,17.33333333,17.09027778,17.15277778,17.25,17.23958333,18.35590278,17.15277778,17.68287037,1.238882089,1.232749122,1.234334461,1.236789099,1.236526765,1.263775749,1.234334461,1.247552763,17,17,15,17,17,16,17,16,-2.680987,4.683671,-3.211664,5.1537355,-2.13504413,4.57059783,-1.432778042,4.21398226,-0.973942955,1.294955391
40750.75764,2.1752218,149.7,207,105.8,1.006893708,10.16,20.3,160.1,15.3,292.5,1.92,139.8,20.596558,20.313098,19.563388,18.255685,17.083141,17.321561,16.597977,17.142296,0.703385,1.934494,2.491869,2.459499,2.621143,3.003185,0,0,0.003646,0.003642,0.088645,0.149771,0.02756,0.000395,0.02756,0.036525,0.02756,-0.042802,-0.025878,0,0,0,0,0,0,0.094104,16.092275,0,0,0,0,0,0,0.306763753,4.011517793,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0.768114575,0,18,17,17.00694444,17.35208333,17,17.00347222,17.02604167,17,17.27199074,1.230448921,1.230626293,1.239351625,1.230448921,1.230537616,1.231113692,1.230448921,1.237342397,17,17,15,17,17,16,17,16,0.8891188,-2.449449,0.7166923,-2.599516,1.0359556,-2.35571598,0.495342673,-1.26856358,-0.887305834,-0.061303238
40751.51042,2.166430114,146.7,208,99.7,0.447158031,2.8,19.6,139.5,15.4,305.3,2.08,135.9,16.794174,16.670698,16.229687,15.583037,16.590769,16.991296,16.974144,16.74247,0.42973,0.763262,1.992487,2.52715,2.275756,2.990627,0.971036,0.863878,0.807043,0.643458,0.32264,0.237384,-0.018872,-0.001615,-0.018872,0.030977,-0.018872,-0.035999,-0.017127,2.21345,2.298898,2.43988,15.017399,15.017399,15.017399,15.017399,31.002821,1.487766783,1.516211727,1.562011524,3.875228896,3.875228896,3.875228896,3.875228896,5.56801769,0.07,0.07,0.08,0.39,0.39,0.39,0.39,0.98,0.264575131,0.264575131,0.282842712,0.6244998,0.6244998,0.6244998,0.6244998,0.989949494,-3,22,19,18.85416667,17.59583333,19,17.92708333,17.46354167,19.94444444,17.33333333,1.278753601,1.275407342,1.24540984,1.278753601,1.253509637,1.242132325,1.299821943,1.238882089,19,17,16,19,17,16,19,16,-0.4927578,4.210648,0.2727581,4.017532,0.87236768,4.49723597,0.637277105,3.85305602,0.824100741,1.8541837
40752.45069,1.334453751,21.6,209,101,0.120573931,1.32,22.1,121.9,15.3,370.3,1.92,107.8,21.528828,20.241672,17.534498,16.656612,17.044869,16.900223,17.05177,16.333629,2.087435,1.735398,1.419439,1.781968,2.228854,2.335707,0.269216,0.282482,0.538359,0.615714,0.728585,0.490072,-0.006635,-0.000867,-0.006635,0.029189,-0.006635,-0.018872,0.000896,0,0,0,0,2.978396,15.696897,15.696897,26.955487,0,0,0,0,1.725803002,3.961930969,3.961930969,5.19186739,0,0,0,0,0.09,0.41,0.41,0.52,0,0,0,0,0.3,0.640312424,0.640312424,0.721110255,-1,22,18.33333333,18.68055556,18.11527778,18.41666667,19.10069444,18.45486111,18.58333333,17.96990741,1.263241435,1.271389788,1.258044998,1.265211028,1.281049157,1.266110781,1.269123617,1.254545839,18,18,16,18,18,17,18,16,-1.464491,-0.30293751,-1.8415095,0.1989219,-1.54228337,1.63253945,-1.337585245,1.833516474,-0.596308843,2.516383162
40756.45139,1.385606274,24.3,213,93.1,0.305351369,2.02,20.7,125.4,15.3,363.4,1.83,140.2,17.71235,17.487645,16.653173,16.6116,19.095655,18.715472,19.073235,18.649539,0.635799,0.506782,3.046578,2.339949,2.658298,2.702912,0.003218,0.002355,0.080422,0.078509,0.039999,0.095697,-0.006932,-0.002027,-0.006932,0.035474,-0.006932,-0.027885,-0.019454,0,0,0,0,0,8.933731,10.070093,13.04849,0,0,0,0,0,2.98893476,3.173340984,3.61226937,0,0,0,0,0,0.36,0.51,0.6,0,0,0,0,0,0.6,0.714142843,0.774596669,0,17,17,17,17.62430556,17,16.97569444,17.02083333,17,17.00925926,1.230448921,1.230448921,1.246112014,1.230448921,1.22982755,1.230980819,1.230448921,1.230685401,17,17,16,17,16,16,17,16,0.77081396,2.6967919,-0.18560682,3.479196,-0.416383817,4.30280813,-1.016935444,4.11513694,-1.522751139,2.75391535
40757.53472,2.29136885,195.6,214,100.3,0.385606274,2.43,20.2,163.8,15.7,269.7,2.92,130.1,17.711704,17.904627,18.434253,18.396161,19.262934,18.971649,18.869697,19.012356,0.830733,0.700869,1.37169,2.241831,2.089923,2.535477,0.823533,0.852095,0.639014,0.676405,0.536345,0.288142,-0.005583,-0.001516,-0.005583,0.02281,-0.005583,-0.027271,-0.021688,5.151147,7.866756,8.17935,32.354022,33.114131,33.114131,33.430674,43.184224,2.269613844,2.804773788,2.859956293,5.688059599,5.754487901,5.754487901,5.781926496,6.571470459,0.08,0.7,0.96,1.98,1.98,1.98,1.98,2.49,0.282842712,0.836660027,0.979795897,1.407124728,1.407124728,1.407124728,1.407124728,1.577973384,21,47,39.25,24.29166667,17.91527778,32.375,20.64583333,18.81076389,25.65277778,18.22916667,1.593839661,1.385457313,1.253223546,1.510209777,1.314832417,1.274406432,1.409134399,1.260766816,30,17,16,22,17,16,21,16,0.51416966,3.3740108,-0.64955592,3.3867046,-1.31084357,2.655772283,-0.902770223,2.391807825,0.144400696,1.775161277
40758.46181,1.45484486,28.5,215,105.1,0.472756449,2.97,22.3,178.8,15.5,219.9,2.33,128.7,20.599077,20.4908,18.735564,18.671973,19.595133,19.435244,19.251013,19.176148,1.711176,1.592654,1.716436,1.55625,2.138297,2.267356,0,0,0.001598,0.161405,0.316447,0.409239,0.020028,0.000263,0.020028,0.03243,0.020028,-0.031321,-0.025611,0,0,0,0,5.152352,33.115335,33.115335,43.185429,0,0,0,0,2.269879292,5.754592514,5.754592514,6.571562143,0,0,0,0,0.42,1.98,1.98,2.49,0,0,0,0,0.64807407,1.407124728,1.407124728,1.577973384,-2,60,22,24.55555556,20.68333333,22.16666667,32.97222222,26.19444444,22.90277778,23.12152778,1.342422681,1.390149764,1.315620531,1.345700391,1.518148218,1.418209192,1.359888159,1.364016527,22,22,16,22,22,17,22,16,-2.9531456,-1.3130427,-2.5550526,-2.135419,-2.68582847,-0.289362935,-2.9659516,0.169465217,-2.431428177,0.816771786
40759.51042,1.682145076,48.1,216,112.3,0.439332694,2.75,22.5,156.1,15.3,347.2,2.25,102,20.48423,20.248924,19.10217,18.066402,19.199268,19.47802,19.406325,19.113026,1.038143,1.311886,2.286258,2.03968,1.846886,2.091315,0,0,0.003661,0.001831,0.002919,0.142526,-0.002865,-0.00238,-0.002865,0.017695,-0.002865,-0.023256,0.006144,0,0,0,0,0,0.001205,33.115335,33.431879,0,0,0,0,0,0.03471311,5.754592514,5.782030699,0,0,0,0,0,0,1.98,1.98,0,0,0,0,0,0,1.407124728,1.407124728,0,22,19,19.00694444,21.29652778,19,19.80902778,26.22395833,19,24.14699074,1.278753601,1.278912305,1.328308801,1.278753601,1.296863161,1.418698246,1.278753601,1.382863016,19,19,16,19,19,19,19,17,-0.6686571,3.54918,-0.83971945,3.5003404,-0.906204287,3.76665115,-0.932977598,4.19342138,-0.660801616,2.889160736
40762.56111,2.114277297,130.1,219,110.5,0.600972896,3.99,24.6,162.1,15.3,326.6,2,140.4,20.763775,20.827889,20.271869,19.378922,19.440506,20.098709,20.048268,19.843354,0.512995,1.005739,0.806134,2.12708,1.952735,2.010806,0.034388,0.235717,0.404979,0.645634,0.695961,0.41165,0.009088,0.002876,0.009088,0.018832,0.009088,-0.011794,-0.009768,0,0,0,0.0873,7.598154,7.872012,7.872012,7.872012,0,0,0,0.295465734,2.756474923,2.805710605,2.805710605,2.805710605,0,0,0,0.03,0.23,0.23,0.23,0.23,0,0,0,0.173205081,0.479583152,0.479583152,0.479583152,0.479583152,-1,19,17,17.875,20.76319444,17.04166667,17.8125,17.40625,17.66666667,17.5775463,1.230448921,1.25224605,1.317294171,1.231512066,1.250724877,1.240705217,1.247154615,1.24495825,17,17,17,17,17,17,17,17,0.4716196,-2.728443,0.59973005,-2.592,0.019889476,-2.8679332,1.139349706,-3.07360961,1.524981476,-2.98825719
40763.51806,1.303196057,20.1,220,104.4,0.382017043,2.41,24.7,169.8,15.4,513.5,2,140.6,20.055582,19.893511,18.861519,17.944822,18.794759,19.12429,19.680828,19.633977,1.063449,1.20009,1.646086,1.34461,2.086672,2.043408,0.101003,0.061152,0.221691,0.39908,0.27167,0.483099,-0.020315,-0.001847,-0.020315,0.020819,-0.020315,-0.020792,0.029402,0,0,0,0,0,7.872012,7.872012,7.872012,0,0,0,0,0,2.805710605,2.805710605,2.805710605,0,0,0,0,0,0.23,0.23,0.23,0,0,0,0,0,0.479583152,0.479583152,0.479583152,0,19,17.91666667,17.54861111,17.975,18,17.28125,17.546875,17.73611111,17.36458333,1.253257214,1.24424275,1.254668899,1.255272505,1.237575153,1.244199782,1.248858401,1.239664367,17,17,17,17,17,17,17,17,-0.2062868,4.730374,-0.33690962,4.2254918,-0.527603577,3.84950382,-0.310262777,4.02573058,0.098580595,1.67010444
40764.53472,1.696356389,49.7,221,102.6,-0.318758763,0.48,22.1,159.4,15.3,286.3,2,140.4,18.72525,18.64924,18.116705,17.857131,18.894768,18.844764,19.047783,19.573078,0.488845,0.486941,1.530116,1.589946,1.413309,1.914721,0.61983,0.685768,0.647501,0.535008,0.437363,0.354516,-0.012506,-0.004597,-0.012506,0.021041,-0.012506,-0.018466,0.010525,0.006251,0.006251,0.006251,0.006251,6.157889,6.157889,14.029901,14.029901,0.079063266,0.079063266,0.079063266,0.079063266,2.48150942,2.48150942,3.745650945,3.745650945,0,0,0,0.01,0.4,0.4,0.63,0.63,0,0,0,0.1,0.632455532,0.632455532,0.793725393,0.793725393,0,24,18,18.17361111,17.68055556,18,18.32638889,17.80729167,18,17.80902778,1.255272505,1.259441231,1.247495907,1.255272505,1.263076898,1.250597872,1.255272505,1.250640211,18,18,17,18,17,17,18,17,-7.6042621,0.93496155,-7.07895105,1.18905428,-6.4920259,2.690911408,-5.35463726,3.563622062,-3.333775889,4.256743552
40765.38333,1.771587481,59.1,222,130.4,0.460897843,2.89,19.1,156.6,15.2,364.4,1.92,140.2,17.638632,17.287676,16.170538,16.87462,18.026899,18.536208,18.652697,19.251861,0.83658,1.086794,1.456541,1.589195,1.641942,2.000896,0,0,0,0.098172,0.333876,0.349067,0.013621,-0.000503,0.013621,0.040214,0.013621,-0.045703,-0.017484,0,0,0,0,0.243542,6.39518,6.39518,14.267192,0,0,0,0,0.493499747,2.528869313,2.528869313,3.777193667,0,0,0.01,0.01,0.03,0.43,0.43,0.66,0,0,0.1,0.1,0.173205081,0.655743852,0.655743852,0.81240384,1,18,17.91666667,17.67361111,17.61527778,17.83333333,17.72916667,18.02777778,17.70833333,17.76273148,1.253257214,1.247325295,1.245889496,1.251232527,1.248688323,1.255942196,1.248177688,1.249509751,17,17,17,17,17,17,17,17,-5.95263,1.644197,-5.6309648,2.7341498,-4.84390543,3.74366075,-4.36121432,1.32096166,-5.818871883,-0.325331298
40770.51042,1.037426498,10.9,227,106.3,0.264817823,1.84,23.7,158.1,15.3,314.4,2,143.7,22.937927,21.695399,19.734901,18.765301,19.528433,18.493201,18.474601,18.62775,1.693828,1.544948,2.098488,1.95965,1.848319,1.828168,0.060764,0.04787,0.04017,0.037774,0.050339,0.224396,0.006422,-0.001775,0.006422,0.020805,0.006422,-0.03868,0.007037,0,0,0,0,0,0,0.139045,0.139045,0,0,0,0,0,0,0.372887382,0.372887382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17.41666667,17.49305556,17.37708333,17.70833333,17.26736111,17.40625,17.69444444,17.39814815,1.24096504,1.242865675,1.239976884,1.248177688,1.237225971,1.240705217,1.247836932,1.240503025,17,17,17,17,17,17,17,17,-2.7185952,-0.86247458,-2.2948948,0.99301686,-2.15856502,3.069571253,-2.30588763,3.428277993,-1.333087705,2.55630008
40771.39444,2.019531685,104.6,228,101.9,0.281033367,1.91,23.4,129,15.2,314.5,1.8,130.6,19.536272,19.167754,18.23584,18.440419,20.237417,19.749464,18.97847,18.917185,0.698359,0.57672,2.267108,2.186083,2.168284,2.022941,0.064063,0.292434,0.259406,0.278839,0.235967,0.146068,-0.023871,0.000449,-0.023871,0.034619,-0.023871,-0.023871,0.025541,0,0,0,0,0,0,0,0.139045,0,0,0,0,0,0,0,0.372887382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,18,17.84722222,17.39583333,18,17.51388889,17.40104167,17.91666667,17.43865741,1.255272505,1.251570631,1.240445238,1.255272505,1.24338259,1.240575247,1.253257214,1.241513046,18,17,17,18,17,17,17,17,-0.8797927,4.60489,-0.54534465,4.558636,-0.61594105,4.3410992,-0.487719783,4.08093498,0.10849054,2.854256101
40772.46528,1.982271233,96,229,107,0.450249108,2.82,22.1,162.2,15.1,290.1,2.08,142.3,19.757502,19.578928,18.896013,18.685475,19.500586,19.903973,19.734401,19.01877,0.511071,0.471651,1.329656,1.90725,1.945181,1.967489,0.011363,0.010374,0.040575,0.261502,0.264155,0.249307,-0.022362,-0.003326,-0.022362,0.028753,-0.022362,-0.032427,0.040329,0,0,0,0,7.513787,7.513787,7.513787,7.652832,0,0,0,0,2.741128782,2.741128782,2.741128782,2.766375246,0,0,0,0,0.21,0.21,0.21,0.21,0,0,0,0,0.458257569,0.458257569,0.458257569,0.458257569,0,21,18,18.21527778,17.54166667,18,18,17.75694444,18,17.60069444,1.255272505,1.260435798,1.244070854,1.255272505,1.255272505,1.249368236,1.255272505,1.245529803,18,18,17,18,17,17,18,17,-5.2441986,2.7259074,-5.3041943,2.3142277,-4.47730102,2.64753217,-3.7652024,3.4062311,-2.510890382,4.187312054
40773.52847,1.382017043,24.1,230,103,0.639486489,4.36,22.5,165,15.1,349.6,2.08,144.2,20.996555,20.764074,19.295017,18.754218,19.431302,19.439353,19.708647,19.222469,1.166594,0.993697,1.212158,1.243055,1.680682,1.893531,0.021651,0.010826,0.003609,0.001804,0.002473,0.131758,0.027851,-0.005519,0.027851,0.027851,0.027851,-0.027677,-0.048156,0,0,0,0,0,7.513787,7.513787,7.513787,0,0,0,0,0,2.741128782,2.741128782,2.741128782,0,0,0,0,0,0.21,0.21,0.21,0,0,0,0,0,0.458257569,0.458257569,0.458257569,-1,18,17,17.33333333,17.52222222,17,17.25347222,17.640625,17.18055556,17.60416667,1.230448921,1.238882089,1.243589184,1.230448921,1.236876509,1.246513968,1.235037203,1.245615472,17,17,17,17,17,17,17,17,-3.0723887,3.6160588,-2.6234244,3.3841329,-2.62643962,4.20058167,-3.27403268,4.73779943,-3.98507037,4.363350879
40778.42014,1.838219222,68.9,235,105.9,-0.031517051,0.93,18.9,127.7,15.2,337.4,2.17,143,19.83597,19.269764,18.692531,18.509204,19.079233,18.18115,18.021454,18.495306,0.575812,0.518357,1.103986,1.975552,2.127762,2.154772,0.14991,0.144375,0.163263,0.084091,0.07991,0.12062,0.010887,-0.001405,0.010887,0.029657,0.010887,-0.033333,0.010295,0,0.376998,0.376998,0.376998,0.376998,0.409549,1.056678,5.876266,0,0.614001629,0.614001629,0.614001629,0.614001629,0.639960155,1.027948442,2.424101071,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.244948974,0,18,18,17.6875,17.35138889,18,17.34375,17.18055556,17.97222222,17.18865741,1.255272505,1.247666453,1.239334244,1.255272505,1.239143005,1.235037203,1.25460178,1.235241956,18,17,17,18,17,17,17,17,-1.7029729,4.9056953,-0.92393742,5.2553101,-0.581573292,5.26768182,-0.538483038,5.18981033,-1.171686856,4.792275462
40779.47986,1.206825876,16.1,236,105.5,-0.124938737,0.75,21.4,162.1,15.4,323.5,2,144.4,19.311487,19.175258,19.193776,19.520792,19.328364,19.23983,18.596848,18.353721,0.206081,0.561359,0.840823,0.97738,1.768932,2.013944,0.126088,0.063044,0.021015,0.030794,0.153886,0.108369,-0.014411,-0.002824,-0.014411,0.029556,-0.014411,-0.033574,0.023177,0,0,0,0.046806,5.382956,5.759954,5.792505,6.464225,0,0,0,0.216346944,2.320119824,2.399990417,2.406762348,2.542484022,0,0,0,0,0.52,0.52,0.52,0.52,0,0,0,0,0.721110255,0.721110255,0.721110255,0.721110255,-1,18,17.5,17.91666667,17.43402778,17.625,17.94791667,17.67534722,17.84722222,17.45023148,1.243038049,1.253257214,1.241397734,1.246129126,1.254014044,1.247367954,1.251570631,1.241801192,17,17,17,17,17,17,17,17,-9.019399,1.365517,-8.05030175,1.7406931,-7.09750108,1.45231692,-4.914653581,3.633788432,-3.221333301,3.598930294
41058.38194,2.24,172.2,148,129.6,2.112605002,129.6,15.2,132,16.7,145.8,4.9,127.9,9.046727,8.9387565,8.41780847,8.657511358,10.19147839,8.916087881,8.530473103,8.914623448,0.552418337,0.572588032,2.084896456,2.075870514,1.820899038,1.85275801,0.9246864,0.90772565,0.845789732,0.660115612,0.653061573,0.769744824,-0.024103133,-0.002882791,-0.024103133,0.02816359,-0.024103133,-0.036919415,-0.012994948,0,0,0,7.141801498,7.141801498,9.170427833,44.71066214,105.902122,0,0,0,2.67,2.67,3.03,6.69,10.29,0,0,0,0,0.2,0.3,1.4,4,0,0,0,0,0.447213595,0.547722558,1.183215957,2,-9,52,37,42.74,80.4257,37.7,38.611,55.09,41.04,64.613,1.568201724,1.630834518,1.90539485,1.57634135,1.58671105,1.741072772,1.613207352,1.810319906,37,34,20,37,32,32,37,27,-2.7584201,4.0794336,-2.5928658,4.269333,-1.79061268,3.88955615,-1.916697756,4.11292462,-1.775595156,2.21767455
41059.40972,2.39,245.5,149,105.2,1.993876915,98.6,12.6,139.2,16.87,113.2,2.91,130,7.3203473,7.0874374,6.54330852,7.38103532,8.659930762,9.425704575,8.830702175,8.772008938,0.468963697,1.099556601,1.631959522,2.022733815,1.942979926,1.907994994,0.88127494,0.9105663,0.884004873,0.937043953,0.891301835,0.772181704,-0.012108901,0.002555229,-0.012108901,0.04898423,-0.012108901,-0.05609556,-0.027772597,0.14555117,0.27055117,1.468038243,1.831016273,2.443002739,9.584804237,11.61343057,47.15366488,0.38,0.52,1.21,1.35,1.56,3.1,3.41,6.87,0,0,0,0,0,0.2,0.3,1.4,0,0,0,0,0,0.447213595,0.547722558,1.183215957,-1,36,27.3,28.33,52.994,27.6,30.41,34.5,27.86,45.031,1.436162647,1.452246575,1.724226701,1.440909082,1.48301642,1.537819095,1.444981112,1.653511591,27,27,27,27,27,27,27,27,1.8509469,-2.9017019,1.634566,-2.6155972,2.72286327,-3.22541388,0.87407825,-3.88792988,-2.04590511,-0.964786137
41060.31181,2.49,307.6,150,149.4,1.796574333,62.6,12.3,149.6,15.65,157.6,2.85,133.2,5.1927695,5.00648125,4.89282447,5.50091474,7.0518549,7.933031127,8.682635526,8.298922012,0.17989843,0.998455928,1.879895472,1.939498512,2.255805452,1.895364668,0,0,0,0,0.39613073,0.643597922,0.009888535,-0.003139274,0.009888535,0.026670674,0.009888535,-0.05128003,-0.016782139,0,0,0,0,0.397269758,2.569721327,9.711522825,47.28038346,0,0,0,0,0.63,1.6,3.12,6.88,0,0,0,0,0,0,0.2,1.4,0,0,0,0,0,0,0.447213595,1.183215957,0,28,25,25.25,50.131,25,26.01,28.688,24.99,32.008,1.397940009,1.402261382,1.700106368,1.397940009,1.415140352,1.457700272,1.397766256,1.505258538,25,24,24,24,24,24,24,24,0.58135929,3.8544282,-0.0233072,4.7004341,-0.929950413,4.85113032,-0.385177238,4.36906988,0.79509596,0.848858475
41064.39097,1.35,22.3,153,115.9,1.155336037,14.3,18.6,167.3,14.88,150.3,1.81,143.9,12.762447,11.043696,10.651668,10.44517821,13.50385569,13.04491655,11.87624216,10.39221607,1.405731294,1.15508692,3.634538697,3.60581035,3.714784399,3.841100106,0.95991266,0.96894493,0.931569353,0.886166274,0.506121882,0.296889216,-0.011153976,0.000475086,-0.011153976,0.03461815,-0.011153976,-0.030712128,-0.018566002,0,0,0,0,0,0,0,0.126718588,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,20,22.497,20,20.17,20.679,20,21.14,1.301029996,1.301029996,1.352124608,1.301029996,1.304705898,1.315529533,1.301029996,1.325104983,20,20,19,20,19,19,20,19,-1.50883,-2.2218,-1.22567898,0.404908,-0.00880166,0.39240672,-0.050460522,0.584897,-0.496271833,0.170172735
